Timestamp,Frame,Count,FPS,Avg_Confidence
2025-12-29 15:53:17.857,1530,1,51.4,0.66
2025-12-29 15:53:17.900,1531,1,54.2,0.54
2025-12-29 15:53:17.947,1532,0,42.0,0.0
2025-12-29 15:53:17.991,1533,0,46.7,0.0
2025-12-29 15:53:18.032,1534,0,51.3,0.0
2025-12-29 15:53:18.079,1535,0,44.8,0.0
2025-12-29 15:53:18.132,1536,1,43.3,0.47
2025-12-29 15:53:18.173,1537,0,41.0,0.0
2025-12-29 15:53:18.217,1538,0,36.0,0.0
2025-12-29 15:53:18.258,1539,1,67.2,0.41
2025-12-29 15:53:18.297,1540,0,69.3,0.0
2025-12-29 15:53:18.347,1541,0,43.7,0.0
2025-12-29 15:53:18.394,1542,1,53.3,0.43
2025-12-29 15:53:18.430,1543,1,58.1,0.43
2025-12-29 15:53:18.466,1544,2,51.9,0.48
2025-12-29 15:53:18.588,1545,1,37.8,0.61
2025-12-29 15:53:18.626,1546,1,48.2,0.54
2025-12-29 15:53:18.671,1547,1,49.9,0.58
2025-12-29 15:53:18.713,1548,1,58.6,0.58
2025-12-29 15:53:18.762,1549,2,56.2,0.49
2025-12-29 15:53:18.807,1550,1,37.2,0.63
2025-12-29 15:53:18.865,1551,2,42.0,0.54
2025-12-29 15:53:18.902,1552,2,51.7,0.58
2025-12-29 15:53:18.939,1553,3,46.1,0.55
2025-12-29 15:53:18.976,1554,3,59.4,0.55
2025-12-29 15:53:19.020,1555,2,51.6,0.57
2025-12-29 15:53:19.076,1556,1,38.1,0.59
2025-12-29 15:53:19.131,1557,2,28.7,0.57
2025-12-29 15:53:19.199,1558,3,20.5,0.63
2025-12-29 15:53:19.239,1559,2,46.6,0.48
2025-12-29 15:53:19.308,1560,0,63.2,0.0
2025-12-29 15:53:19.359,1561,1,47.2,0.63
2025-12-29 15:53:19.397,1562,2,59.5,0.42
2025-12-29 15:53:19.447,1563,0,37.4,0.0
2025-12-29 15:53:19.508,1564,0,43.0,0.0
2025-12-29 15:53:19.544,1565,1,47.5,0.57
2025-12-29 15:53:19.582,1566,1,54.1,0.41
2025-12-29 15:53:19.620,1567,1,59.1,0.69
2025-12-29 15:53:19.661,1568,1,40.5,0.63
2025-12-29 15:53:19.716,1569,1,38.2,0.67
2025-12-29 15:53:19.761,1570,1,41.3,0.53
2025-12-29 15:53:19.793,1571,1,60.2,0.61
2025-12-29 15:53:19.835,1572,1,45.5,0.69
2025-12-29 15:53:19.891,1573,1,26.4,0.63
2025-12-29 15:53:19.948,1574,1,35.4,0.65
2025-12-29 15:53:20.030,1575,1,58.3,0.62
2025-12-29 15:53:20.071,1576,1,37.9,0.61
2025-12-29 15:53:20.117,1577,2,57.9,0.58
2025-12-29 15:53:20.165,1578,2,41.8,0.61
2025-12-29 15:53:20.199,1579,1,59.6,0.72
2025-12-29 15:53:20.236,1580,1,44.1,0.65
2025-12-29 15:53:20.279,1581,1,59.0,0.59
2025-12-29 15:53:20.313,1582,1,58.4,0.54
2025-12-29 15:53:20.346,1583,1,53.8,0.57
2025-12-29 15:53:20.396,1584,2,37.5,0.59
2025-12-29 15:53:20.430,1585,2,61.8,0.59
2025-12-29 15:53:20.471,1586,1,59.1,0.62
2025-12-29 15:53:20.514,1587,1,54.9,0.63
2025-12-29 15:53:20.560,1588,1,49.3,0.63
2025-12-29 15:53:20.595,1589,1,60.3,0.54
2025-12-29 15:53:20.671,1590,1,40.8,0.67
2025-12-29 15:53:20.710,1591,1,48.1,0.55
2025-12-29 15:53:20.748,1592,1,43.8,0.67
2025-12-29 15:53:20.799,1593,1,30.3,0.47
2025-12-29 15:53:20.851,1594,1,35.7,0.64
2025-12-29 15:53:20.895,1595,1,44.9,0.65
2025-12-29 15:53:20.935,1596,1,51.4,0.57
2025-12-29 15:53:20.990,1597,1,48.6,0.66
2025-12-29 15:53:21.027,1598,1,45.6,0.58
2025-12-29 15:53:21.090,1599,1,22.5,0.64
2025-12-29 15:53:21.125,1600,0,59.0,0.0
2025-12-29 15:53:21.167,1601,1,51.0,0.54
2025-12-29 15:53:21.201,1602,1,53.0,0.59
2025-12-29 15:53:21.238,1603,1,47.8,0.63
2025-12-29 15:53:21.284,1604,1,40.8,0.67
2025-12-29 15:53:21.342,1605,1,65.3,0.62
2025-12-29 15:53:21.375,1606,1,61.4,0.63
2025-12-29 15:53:21.407,1607,1,61.8,0.64
2025-12-29 15:53:21.440,1608,1,62.2,0.56
2025-12-29 15:53:21.471,1609,0,63.1,0.0
2025-12-29 15:53:21.504,1610,0,64.0,0.0
2025-12-29 15:53:21.546,1611,1,65.6,0.54
2025-12-29 15:53:21.591,1612,1,64.4,0.56
2025-12-29 15:53:21.626,1613,1,56.2,0.54
2025-12-29 15:53:21.676,1614,1,55.4,0.58
2025-12-29 15:53:21.704,1615,1,62.6,0.54
2025-12-29 15:53:21.753,1616,2,62.8,0.44
2025-12-29 15:53:21.785,1617,2,56.4,0.55
2025-12-29 15:53:21.815,1618,2,60.6,0.5
2025-12-29 15:53:21.849,1619,1,59.8,0.6
2025-12-29 15:53:21.924,1620,1,43.4,0.52
2025-12-29 15:53:21.971,1621,1,31.9,0.59
2025-12-29 15:53:22.003,1622,1,60.7,0.58
2025-12-29 15:53:22.052,1623,1,59.2,0.56
2025-12-29 15:53:22.087,1624,1,46.8,0.6
2025-12-29 15:53:22.144,1625,1,35.0,0.59
2025-12-29 15:53:22.192,1626,1,46.7,0.55
2025-12-29 15:53:22.228,1627,1,49.9,0.58
2025-12-29 15:53:22.278,1628,1,46.7,0.47
2025-12-29 15:53:22.317,1629,1,42.7,0.46
2025-12-29 15:53:22.369,1630,1,32.6,0.51
2025-12-29 15:53:22.414,1631,1,48.8,0.44
2025-12-29 15:53:22.462,1632,0,45.5,0.0
2025-12-29 15:53:22.497,1633,1,46.5,0.41
2025-12-29 15:53:22.530,1634,0,58.9,0.0
2025-12-29 15:53:22.590,1635,0,66.9,0.0
2025-12-29 15:53:22.629,1636,0,40.3,0.0
2025-12-29 15:53:22.664,1637,0,52.5,0.0
2025-12-29 15:53:22.700,1638,1,46.3,0.44
2025-12-29 15:53:22.735,1639,0,50.0,0.0
2025-12-29 15:53:22.778,1640,0,45.3,0.0
2025-12-29 15:53:22.809,1641,1,63.2,0.44
2025-12-29 15:53:22.854,1642,1,55.5,0.47
2025-12-29 15:53:22.890,1643,1,44.7,0.48
2025-12-29 15:53:22.922,1644,1,59.6,0.43
2025-12-29 15:53:22.955,1645,0,57.2,0.0
2025-12-29 15:53:22.996,1646,1,52.2,0.41
2025-12-29 15:53:23.030,1647,1,52.4,0.5
2025-12-29 15:53:23.071,1648,1,63.1,0.45
2025-12-29 15:53:23.118,1649,1,49.5,0.45
2025-12-29 15:53:23.175,1650,1,58.3,0.41
2025-12-29 15:53:23.209,1651,1,55.4,0.43
2025-12-29 15:53:23.250,1652,0,59.6,0.0
2025-12-29 15:53:23.283,1653,0,62.7,0.0
2025-12-29 15:53:23.326,1654,1,50.2,0.46
2025-12-29 15:53:23.355,1655,0,68.7,0.0
2025-12-29 15:53:23.410,1656,0,45.8,0.0
2025-12-29 15:53:23.448,1657,1,46.6,0.52
2025-12-29 15:53:23.481,1658,1,56.7,0.46
2025-12-29 15:53:23.515,1659,1,53.9,0.45
2025-12-29 15:53:23.559,1660,0,57.4,0.0
2025-12-29 15:53:23.590,1661,1,56.3,0.41
2025-12-29 15:53:23.626,1662,1,46.9,0.41
2025-12-29 15:53:23.658,1663,2,62.3,0.51
2025-12-29 15:53:23.694,1664,3,58.1,0.56
2025-12-29 15:53:23.776,1665,1,44.8,0.75
2025-12-29 15:53:23.817,1666,0,55.8,0.0
2025-12-29 15:53:23.856,1667,3,47.5,0.47
2025-12-29 15:53:23.895,1668,1,46.0,0.72
2025-12-29 15:53:23.932,1669,2,60.0,0.62
2025-12-29 15:53:23.984,1670,2,43.8,0.43
2025-12-29 15:53:24.018,1671,1,48.8,0.43
2025-12-29 15:53:24.051,1672,2,55.4,0.5
2025-12-29 15:53:24.097,1673,1,42.8,0.56
2025-12-29 15:53:24.128,1674,1,56.0,0.65
2025-12-29 15:53:24.161,1675,1,52.4,0.69
2025-12-29 15:53:24.202,1676,1,43.6,0.64
2025-12-29 15:53:24.244,1677,1,37.5,0.66
2025-12-29 15:53:24.294,1678,1,41.4,0.52
2025-12-29 15:53:24.335,1679,2,50.6,0.42
2025-12-29 15:53:24.407,1680,2,56.8,0.44
2025-12-29 15:53:24.449,1681,1,52.6,0.43
2025-12-29 15:53:24.483,1682,1,55.0,0.49
2025-12-29 15:53:24.512,1683,1,64.4,0.56
2025-12-29 15:53:24.548,1684,1,49.7,0.57
2025-12-29 15:53:24.586,1685,1,47.0,0.59
2025-12-29 15:53:24.634,1686,3,52.2,0.5
2025-12-29 15:53:24.672,1687,1,57.8,0.57
2025-12-29 15:53:24.715,1688,2,51.8,0.54
2025-12-29 15:53:24.758,1689,3,63.7,0.45
2025-12-29 15:53:24.797,1690,2,63.5,0.47
2025-12-29 15:53:24.853,1691,1,36.6,0.46
2025-12-29 15:53:24.888,1692,2,53.1,0.46
2025-12-29 15:53:24.930,1693,1,61.0,0.63
2025-12-29 15:53:24.976,1694,0,52.8,0.0
2025-12-29 15:53:25.038,1695,1,65.0,0.42
2025-12-29 15:53:25.073,1696,0,61.8,0.0
2025-12-29 15:53:25.104,1697,1,64.8,0.44
2025-12-29 15:53:25.132,1698,1,61.8,0.44
2025-12-29 15:53:25.173,1699,1,69.3,0.42
2025-12-29 15:53:25.203,1700,0,66.8,0.0
2025-12-29 15:53:25.233,1701,0,63.6,0.0
2025-12-29 15:53:25.264,1702,0,67.2,0.0
2025-12-29 15:53:25.308,1703,1,63.8,0.4
2025-12-29 15:53:25.355,1704,1,58.2,0.53
2025-12-29 15:53:25.400,1705,1,59.8,0.4
2025-12-29 15:53:25.436,1706,1,50.5,0.46
2025-12-29 15:53:25.480,1707,1,59.3,0.43
2025-12-29 15:53:25.521,1708,1,55.2,0.42
2025-12-29 15:53:25.552,1709,1,52.6,0.42
2025-12-29 15:53:25.616,1710,0,54.1,0.0
2025-12-29 15:53:25.656,1711,1,45.5,0.51
2025-12-29 15:53:25.695,1712,1,64.2,0.5
2025-12-29 15:53:25.738,1713,1,60.5,0.43
2025-12-29 15:53:25.807,1714,0,44.4,0.0
2025-12-29 15:53:25.840,1715,0,54.8,0.0
2025-12-29 15:53:25.871,1716,0,66.2,0.0
2025-12-29 15:53:25.910,1717,0,52.6,0.0
2025-12-29 15:53:25.945,1718,0,69.6,0.0
2025-12-29 15:53:25.982,1719,0,65.2,0.0
2025-12-29 15:53:26.010,1720,0,68.3,0.0
2025-12-29 15:53:26.039,1721,0,68.6,0.0
2025-12-29 15:53:26.071,1722,0,66.4,0.0
2025-12-29 15:53:26.101,1723,0,65.6,0.0
2025-12-29 15:53:26.132,1724,1,63.6,0.48
2025-12-29 15:53:26.211,1725,0,56.8,0.0
2025-12-29 15:53:26.247,1726,1,49.3,0.55
2025-12-29 15:53:26.287,1727,0,67.4,0.0
2025-12-29 15:53:26.328,1728,0,70.4,0.0
2025-12-29 15:53:26.366,1729,0,67.7,0.0
2025-12-29 15:53:26.408,1730,0,71.1,0.0
2025-12-29 15:53:26.458,1731,3,47.8,0.52
2025-12-29 15:53:26.504,1732,0,48.0,0.0
2025-12-29 15:53:26.541,1733,0,50.3,0.0
2025-12-29 15:53:26.583,1734,1,48.1,0.46
2025-12-29 15:53:26.622,1735,1,58.4,0.49
2025-12-29 15:53:26.667,1736,1,49.4,0.42
2025-12-29 15:53:26.707,1737,0,71.4,0.0
2025-12-29 15:53:26.739,1738,0,70.2,0.0
2025-12-29 15:53:26.773,1739,1,62.9,0.48
2025-12-29 15:53:26.849,1740,0,69.2,0.0
2025-12-29 15:53:26.892,1741,0,41.1,0.0
2025-12-29 15:53:26.930,1742,2,63.4,0.52
2025-12-29 15:53:26.969,1743,2,60.3,0.45
2025-12-29 15:53:27.005,1744,1,53.7,0.45
2025-12-29 15:53:27.069,1745,2,23.8,0.47
2025-12-29 15:53:27.114,1746,2,43.8,0.62
2025-12-29 15:53:27.155,1747,1,56.0,0.59
2025-12-29 15:53:27.195,1748,2,48.5,0.51
2025-12-29 15:53:27.235,1749,2,54.9,0.64
2025-12-29 15:53:27.271,1750,1,47.5,0.57
2025-12-29 15:53:27.316,1751,1,58.2,0.65
2025-12-29 15:53:27.358,1752,4,63.5,0.5
2025-12-29 15:53:27.402,1753,1,60.0,0.76
2025-12-29 15:53:27.437,1754,1,49.3,0.69
2025-12-29 15:53:27.501,1755,2,57.3,0.58
2025-12-29 15:53:27.537,1756,1,59.7,0.46
2025-12-29 15:53:27.580,1757,1,55.7,0.55
2025-12-29 15:53:27.625,1758,1,60.2,0.62
2025-12-29 15:53:27.660,1759,0,57.4,0.0
2025-12-29 15:53:27.705,1760,0,65.3,0.0
2025-12-29 15:53:27.747,1761,0,40.7,0.0
2025-12-29 15:53:27.794,1762,0,69.2,0.0
2025-12-29 15:53:27.834,1763,0,62.1,0.0
2025-12-29 15:53:27.866,1764,1,61.7,0.66
2025-12-29 15:53:27.908,1765,1,57.0,0.67
2025-12-29 15:53:27.945,1766,0,68.1,0.0
2025-12-29 15:53:27.979,1767,0,63.9,0.0
2025-12-29 15:53:28.020,1768,1,56.2,0.45
2025-12-29 15:53:28.052,1769,0,67.0,0.0
2025-12-29 15:53:28.118,1770,1,48.7,0.4
2025-12-29 15:53:28.147,1771,1,65.9,0.4
2025-12-29 15:53:28.184,1772,0,55.9,0.0
2025-12-29 15:53:28.220,1773,1,58.0,0.5
2025-12-29 15:53:28.256,1774,0,67.0,0.0
2025-12-29 15:53:28.296,1775,1,67.6,0.44
2025-12-29 15:53:28.331,1776,1,59.6,0.45
2025-12-29 15:53:28.374,1777,2,37.4,0.51
2025-12-29 15:53:28.414,1778,1,53.2,0.67
2025-12-29 15:53:28.458,1779,1,65.9,0.6
2025-12-29 15:53:28.492,1780,2,66.8,0.54
2025-12-29 15:53:28.529,1781,2,51.0,0.42
2025-12-29 15:53:28.568,1782,2,68.6,0.55
2025-12-29 15:53:28.600,1783,0,72.2,0.0
2025-12-29 15:53:28.649,1784,1,48.8,0.48
2025-12-29 15:53:28.734,1785,1,42.6,0.49
2025-12-29 15:53:28.769,1786,2,54.5,0.51
2025-12-29 15:53:28.810,1787,1,54.5,0.43
2025-12-29 15:53:28.845,1788,1,52.4,0.71
2025-12-29 15:53:28.899,1789,1,46.5,0.41
2025-12-29 15:53:28.945,1790,3,46.6,0.55
2025-12-29 15:53:28.996,1791,3,47.7,0.55
2025-12-29 15:53:29.048,1792,1,36.3,0.56
2025-12-29 15:53:29.095,1793,1,47.7,0.44
2025-12-29 15:53:29.139,1794,1,42.7,0.41
2025-12-29 15:53:29.191,1795,1,37.6,0.65
2025-12-29 15:53:29.232,1796,2,57.2,0.59
2025-12-29 15:53:29.288,1797,4,45.0,0.56
2025-12-29 15:53:29.329,1798,3,52.6,0.61
2025-12-29 15:53:29.374,1799,4,49.4,0.56
2025-12-29 15:53:29.432,1800,4,59.6,0.47
2025-12-29 15:53:29.469,1801,4,62.3,0.49
2025-12-29 15:53:29.504,1802,3,51.4,0.51
2025-12-29 15:53:29.543,1803,2,42.0,0.48
2025-12-29 15:53:29.581,1804,1,51.4,0.47
2025-12-29 15:53:29.625,1805,1,60.8,0.45
2025-12-29 15:53:29.659,1806,1,55.5,0.48
2025-12-29 15:53:29.705,1807,0,62.5,0.0
2025-12-29 15:53:29.734,1808,0,66.2,0.0
2025-12-29 15:53:29.776,1809,2,45.4,0.43
2025-12-29 15:53:29.819,1810,1,39.6,0.53
2025-12-29 15:53:29.894,1811,1,22.9,0.6
2025-12-29 15:53:29.957,1812,1,22.8,0.64
2025-12-29 15:53:29.991,1813,3,54.5,0.51
2025-12-29 15:53:30.035,1814,2,39.0,0.49
2025-12-29 15:53:30.106,1815,3,58.8,0.54
2025-12-29 15:53:30.161,1816,2,39.2,0.56
2025-12-29 15:53:30.218,1817,2,38.6,0.58
2025-12-29 15:53:30.267,1818,2,49.0,0.48
2025-12-29 15:53:30.304,1819,1,45.7,0.43
2025-12-29 15:53:30.336,1820,2,62.3,0.61
2025-12-29 15:53:30.372,1821,3,55.9,0.58
2025-12-29 15:53:30.410,1822,3,67.0,0.57
2025-12-29 15:53:30.446,1823,3,56.9,0.53
2025-12-29 15:53:30.489,1824,2,65.9,0.6
2025-12-29 15:53:30.529,1825,4,44.9,0.61
2025-12-29 15:53:30.572,1826,2,52.2,0.64
2025-12-29 15:53:30.608,1827,6,50.7,0.51
2025-12-29 15:53:30.657,1828,4,51.2,0.57
2025-12-29 15:53:30.712,1829,3,34.8,0.54
2025-12-29 15:53:30.770,1830,4,52.3,0.52
2025-12-29 15:53:30.811,1831,4,60.8,0.65
2025-12-29 15:53:30.846,1832,4,60.8,0.61
2025-12-29 15:53:30.894,1833,4,31.2,0.58
2025-12-29 15:53:30.933,1834,3,51.0,0.67
2025-12-29 15:53:30.974,1835,4,47.5,0.63
2025-12-29 15:53:31.017,1836,4,65.9,0.61
2025-12-29 15:53:31.051,1837,2,62.7,0.72
2025-12-29 15:53:31.111,1838,3,32.0,0.61
2025-12-29 15:53:31.142,1839,2,60.6,0.67
2025-12-29 15:53:31.185,1840,2,60.6,0.66
2025-12-29 15:53:31.225,1841,2,58.0,0.55
2025-12-29 15:53:31.257,1842,3,61.9,0.53
2025-12-29 15:53:31.303,1843,2,48.9,0.5
2025-12-29 15:53:31.349,1844,1,50.9,0.59
2025-12-29 15:53:31.403,1845,2,43.8,0.52
2025-12-29 15:53:31.437,1846,1,55.0,0.47
2025-12-29 15:53:31.470,1847,0,59.5,0.0
2025-12-29 15:53:31.501,1848,2,55.4,0.53
2025-12-29 15:53:31.536,1849,1,49.9,0.56
2025-12-29 15:53:31.585,1850,1,52.9,0.42
2025-12-29 15:53:31.620,1851,0,52.0,0.0
2025-12-29 15:53:31.654,1852,1,64.5,0.57
2025-12-29 15:53:31.690,1853,1,60.3,0.41
2025-12-29 15:53:31.728,1854,0,66.7,0.0
2025-12-29 15:53:31.762,1855,1,53.7,0.5
2025-12-29 15:53:31.798,1856,1,49.6,0.44
2025-12-29 15:53:31.839,1857,1,40.6,0.43
2025-12-29 15:53:31.885,1858,0,35.0,0.0
2025-12-29 15:53:31.919,1859,1,54.5,0.48
2025-12-29 15:53:31.967,1860,1,53.1,0.41
2025-12-29 15:53:32.015,1861,1,35.4,0.43
2025-12-29 15:53:32.068,1862,1,37.2,0.6
2025-12-29 15:53:32.106,1863,2,41.5,0.43
2025-12-29 15:53:32.157,1864,1,35.1,0.4
2025-12-29 15:53:32.195,1865,1,47.3,0.41
2025-12-29 15:53:32.238,1866,1,49.5,0.46
2025-12-29 15:53:32.274,1867,0,64.3,0.0
2025-12-29 15:53:32.314,1868,0,65.2,0.0
2025-12-29 15:53:32.355,1869,1,60.8,0.41
2025-12-29 15:53:32.396,1870,0,57.4,0.0
2025-12-29 15:53:32.442,1871,1,61.8,0.56
2025-12-29 15:53:32.476,1872,1,64.3,0.47
2025-12-29 15:53:32.512,1873,0,68.6,0.0
2025-12-29 15:53:32.557,1874,1,47.1,0.54
2025-12-29 15:53:32.708,1875,1,42.5,0.51
2025-12-29 15:53:32.747,1876,2,64.8,0.58
2025-12-29 15:53:32.790,1877,2,41.5,0.53
2025-12-29 15:53:32.838,1878,2,51.9,0.5
2025-12-29 15:53:32.867,1879,0,73.8,0.0
2025-12-29 15:53:32.903,1880,2,60.4,0.5
2025-12-29 15:53:32.938,1881,1,72.4,0.68
2025-12-29 15:53:32.967,1882,1,74.7,0.77
2025-12-29 15:53:32.995,1883,1,76.5,0.74
2025-12-29 15:53:33.037,1884,1,45.5,0.55
2025-12-29 15:53:33.078,1885,1,62.1,0.53
2025-12-29 15:53:33.114,1886,2,58.9,0.41
2025-12-29 15:53:33.149,1887,0,58.9,0.0
2025-12-29 15:53:33.193,1888,0,62.4,0.0
2025-12-29 15:53:33.301,1889,1,26.3,0.47
2025-12-29 15:53:33.426,1890,2,28.3,0.5
2025-12-29 15:53:33.536,1891,2,31.2,0.62
2025-12-29 15:53:33.658,1892,3,17.6,0.55
2025-12-29 15:53:33.786,1893,3,26.7,0.58
2025-12-29 15:53:33.904,1894,2,30.7,0.56
2025-12-29 15:53:34.030,1895,1,29.3,0.47
2025-12-29 15:53:34.126,1896,1,30.2,0.45
2025-12-29 15:53:34.224,1897,2,26.7,0.46
2025-12-29 15:53:34.332,1898,2,23.8,0.54
2025-12-29 15:53:34.427,1899,2,28.5,0.49
2025-12-29 15:53:34.510,1900,1,30.4,0.45
2025-12-29 15:53:34.608,1901,2,23.1,0.49
2025-12-29 15:53:34.734,1902,0,30.3,0.0
2025-12-29 15:53:34.825,1903,0,30.4,0.0
2025-12-29 15:53:34.912,1904,0,37.4,0.0
2025-12-29 15:53:35.031,1905,0,35.3,0.0
2025-12-29 15:53:35.107,1906,0,32.6,0.0
2025-12-29 15:53:35.249,1907,0,23.2,0.0
2025-12-29 15:53:35.348,1908,0,33.4,0.0
2025-12-29 15:53:35.442,1909,0,30.7,0.0
2025-12-29 15:53:35.564,1910,0,27.7,0.0
2025-12-29 15:53:35.663,1911,0,34.7,0.0
2025-12-29 15:53:35.763,1912,0,30.3,0.0
2025-12-29 15:53:35.871,1913,1,22.3,0.66
2025-12-29 15:53:35.967,1914,0,32.9,0.0
2025-12-29 15:53:36.061,1915,0,26.7,0.0
2025-12-29 15:53:36.198,1916,1,26.2,0.54
2025-12-29 15:53:36.301,1917,1,31.5,0.43
2025-12-29 15:53:36.401,1918,0,34.3,0.0
2025-12-29 15:53:36.484,1919,1,31.5,0.59
2025-12-29 15:53:36.645,1920,2,24.9,0.6
2025-12-29 15:53:36.740,1921,3,26.6,0.58
2025-12-29 15:53:36.839,1922,2,29.1,0.5
2025-12-29 15:53:36.931,1923,2,26.0,0.49
2025-12-29 15:53:37.015,1924,1,25.0,0.55
2025-12-29 15:53:37.107,1925,1,25.2,0.56
2025-12-29 15:53:37.213,1926,1,26.1,0.59
2025-12-29 15:53:37.313,1927,1,25.5,0.57
2025-12-29 15:53:37.441,1928,1,23.1,0.63
2025-12-29 15:53:37.516,1929,1,21.3,0.54
2025-12-29 15:53:37.617,1930,2,37.4,0.52
2025-12-29 15:53:37.732,1931,2,29.3,0.58
2025-12-29 15:53:37.828,1932,2,30.5,0.47
2025-12-29 15:53:37.957,1933,1,27.2,0.4
2025-12-29 15:53:38.037,1934,3,26.6,0.46
2025-12-29 15:53:38.249,1935,2,32.4,0.47
2025-12-29 15:53:38.367,1936,1,33.0,0.67
2025-12-29 15:53:38.477,1937,1,28.8,0.55
2025-12-29 15:53:38.590,1938,1,33.7,0.49
2025-12-29 15:53:38.687,1939,1,30.2,0.52
2025-12-29 15:53:38.785,1940,1,34.0,0.42
2025-12-29 15:53:38.883,1941,0,56.4,0.0
2025-12-29 15:53:38.955,1942,0,46.2,0.0
2025-12-29 15:53:39.060,1943,0,21.7,0.0
2025-12-29 15:53:39.159,1944,1,23.7,0.75
2025-12-29 15:53:39.270,1945,1,25.1,0.81
2025-12-29 15:53:39.364,1946,2,29.1,0.57
2025-12-29 15:53:39.465,1947,3,27.4,0.6
2025-12-29 15:53:39.554,1948,2,28.0,0.42
2025-12-29 15:53:39.670,1949,0,30.6,0.0
2025-12-29 15:53:39.832,1950,1,28.8,0.54
2025-12-29 15:53:39.926,1951,1,55.7,0.42
2025-12-29 15:53:40.031,1952,1,21.8,0.53
2025-12-29 15:53:40.152,1953,2,18.2,0.41
2025-12-29 15:53:40.273,1954,0,24.8,0.0
2025-12-29 15:53:40.406,1955,1,16.8,0.43
2025-12-29 15:53:40.515,1956,1,22.5,0.46
2025-12-29 15:53:40.606,1957,2,34.0,0.57
2025-12-29 15:53:40.736,1958,1,20.2,0.58
2025-12-29 15:53:40.844,1959,1,25.4,0.45
2025-12-29 15:53:40.941,1960,1,24.7,0.47
2025-12-29 15:53:41.018,1961,0,44.3,0.0
2025-12-29 15:53:41.117,1962,0,25.7,0.0
2025-12-29 15:53:41.201,1963,1,48.8,0.57
2025-12-29 15:53:41.308,1964,0,24.2,0.0
2025-12-29 15:53:41.409,1965,0,30.7,0.0
2025-12-29 15:53:41.516,1966,1,31.9,0.4
2025-12-29 15:53:41.614,1967,0,36.8,0.0
2025-12-29 15:53:41.702,1968,0,31.7,0.0
2025-12-29 15:53:41.824,1969,1,20.0,0.41
2025-12-29 15:53:41.913,1970,1,27.1,0.45
2025-12-29 15:53:42.022,1971,0,57.5,0.0
2025-12-29 15:53:42.167,1972,0,15.6,0.0
2025-12-29 15:53:42.280,1973,0,38.6,0.0
2025-12-29 15:53:42.407,1974,0,23.2,0.0
2025-12-29 15:53:42.523,1975,0,26.4,0.0
2025-12-29 15:53:42.657,1976,2,16.8,0.43
2025-12-29 15:53:42.738,1977,0,38.3,0.0
2025-12-29 15:53:42.841,1978,0,28.5,0.0
2025-12-29 15:53:42.942,1979,1,23.1,0.47
2025-12-29 15:53:43.100,1980,1,18.9,0.51
2025-12-29 15:53:43.207,1981,0,29.7,0.0
2025-12-29 15:53:43.325,1982,1,23.3,0.44
2025-12-29 15:53:43.429,1983,1,31.9,0.45
2025-12-29 15:53:43.516,1984,1,32.3,0.43
2025-12-29 15:53:43.635,1985,0,32.9,0.0
2025-12-29 15:53:43.716,1986,1,31.4,0.49
2025-12-29 15:53:43.840,1987,0,15.7,0.0
2025-12-29 15:53:43.918,1988,0,46.2,0.0
2025-12-29 15:53:44.031,1989,0,27.3,0.0
2025-12-29 15:53:44.115,1990,0,29.9,0.0
2025-12-29 15:53:44.245,1991,0,25.0,0.0
2025-12-29 15:53:44.356,1992,1,31.7,0.47
2025-12-29 15:53:44.452,1993,3,26.1,0.47
2025-12-29 15:53:44.541,1994,1,27.2,0.52
2025-12-29 15:53:44.659,1995,0,26.7,0.0
2025-12-29 15:53:44.760,1996,2,28.9,0.47
2025-12-29 15:53:44.848,1997,2,31.6,0.51
2025-12-29 15:53:44.936,1998,3,25.5,0.47
2025-12-29 15:53:45.043,1999,3,26.6,0.51
2025-12-29 15:53:45.125,2000,1,40.8,0.45
2025-12-29 15:53:45.229,2001,2,28.0,0.47
2025-12-29 15:53:45.350,2002,1,26.8,0.42
2025-12-29 15:53:45.459,2003,2,21.6,0.46
2025-12-29 15:53:45.565,2004,0,29.1,0.0
2025-12-29 15:53:45.685,2005,1,18.7,0.49
2025-12-29 15:53:45.768,2006,1,34.7,0.44
2025-12-29 15:53:45.876,2007,0,29.2,0.0
2025-12-29 15:53:45.977,2008,0,48.2,0.0
2025-12-29 15:53:46.092,2009,0,32.2,0.0
2025-12-29 15:53:46.233,2010,0,41.6,0.0
2025-12-29 15:53:46.319,2011,1,38.1,0.54
2025-12-29 15:53:46.416,2012,2,35.3,0.47
2025-12-29 15:53:46.511,2013,0,37.6,0.0
2025-12-29 15:53:46.608,2014,1,45.2,0.43
2025-12-29 15:53:46.733,2015,1,18.8,0.57
2025-12-29 15:53:46.818,2016,2,34.0,0.48
2025-12-29 15:53:46.942,2017,2,26.5,0.54
2025-12-29 15:53:47.067,2018,1,20.0,0.56
2025-12-29 15:53:47.165,2019,1,25.6,0.48
2025-12-29 15:53:47.253,2020,1,24.9,0.43
2025-12-29 15:53:47.353,2021,1,35.4,0.51
2025-12-29 15:53:47.469,2022,1,25.1,0.44
2025-12-29 15:53:47.559,2023,0,28.1,0.0
2025-12-29 15:53:47.656,2024,1,27.6,0.44
2025-12-29 15:53:47.771,2025,0,50.8,0.0
2025-12-29 15:53:47.867,2026,0,45.7,0.0
2025-12-29 15:53:47.969,2027,0,27.6,0.0
2025-12-29 15:53:48.067,2028,0,60.7,0.0
